Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Object Repository/Page_Manage Sales Orders/span_Create""))",Chrome 112.0.0.0,,,2023-04-26 12:26:35,2023-04-26 12:26:45,10.167s,PASSED
"click(findTestObject(""Object Repository/Page_Manage Sales Orders/div_Create Sales Order VA01""))",Chrome 112.0.0.0,,,2023-04-26 12:26:45,2023-04-26 12:26:46,0.828s,PASSED
"setText(findTestObject(""Object Repository/Page_Create Sales Documents/input_O_InputField""), ""OR"")",Chrome 112.0.0.0,,,2023-04-26 12:26:46,2023-04-26 12:26:55,9.357s,PASSED
"click(findTestObject(""Object Repository/Page_Create Sales Documents/div_ContinueEmphasized""))",Chrome 112.0.0.0,,,2023-04-26 12:26:55,2023-04-26 12:27:01,5.896s,PASSED
"setText(findTestObject(""Object Repository/Page_Create Standard Order Overview/input_S_InputField""), ""17100007"")",Chrome 112.0.0.0,,,2023-04-26 12:27:01,2023-04-26 12:27:02,1.223s,PASSED
"click(findTestObject(""Object Repository/Page_Create Standard Order Overview/span_17100007""))",Chrome 112.0.0.0,,,2023-04-26 12:27:02,2023-04-26 12:27:04,1.370s,PASSED
"setText(findTestObject(""Object Repository/Page_Create Standard Order Overview/input_C_InputField""), ""TEST"")",Chrome 112.0.0.0,,,2023-04-26 12:27:04,2023-04-26 12:27:04,0.767s,PASSED
"click(findTestObject(""Object Repository/Page_Create Standard Order Overview/div_Standard OrderNet ValueSold-to PartyShi_75e7b7""))",Chrome 112.0.0.0,,,2023-04-26 12:27:04,2023-04-26 12:27:05,0.569s,PASSED
"setText(findTestObject(""Object Repository/Page_Create Standard Order Overview/input_P_InputField""), ""0004"")",Chrome 112.0.0.0,,,2023-04-26 12:27:05,2023-04-26 12:27:05,0.510s,PASSED
"setText(findTestObject(""Object Repository/Page_Create Standard Order Overview/input_I_InputField""), ""EXW"")",Chrome 112.0.0.0,,,2023-04-26 12:27:05,2023-04-26 12:27:06,0.526s,PASSED
"sendKeys(findTestObject(""Page_Create Standard Order Overview/input_I_InputField_1""), Keys.chord(""Palo Alto"", ENTER))",Chrome 112.0.0.0,,,2023-04-26 12:27:06,2023-04-26 12:27:07,0.519s,PASSED
"sendKeys(findTestObject(""Page_Create Standard Order Overview/input_Overall Status_InputField""), Keys.chord(""MZ-FG-26XR1"", ENTER))",Chrome 112.0.0.0,,,2023-04-26 12:27:07,2023-04-26 12:27:08,1.664s,PASSED
"setText(findTestObject(""Object Repository/Page_Create Standard Order Overview/input_Overall Status_InputField_1""), Keys.chord(""10"", ENTER))",Chrome 112.0.0.0,,,2023-04-26 12:27:08,2023-04-26 12:27:09,0.714s,PASSED
delay(2),Chrome 112.0.0.0,,,2023-04-26 12:27:09,2023-04-26 12:27:11,2.011s,PASSED
"click(findTestObject(""Page_Create Standard Order Overview/div_Save""))",Chrome 112.0.0.0,,,2023-04-26 12:27:11,2023-04-26 12:27:11,0.539s,PASSED
delay(5),Chrome 112.0.0.0,,,2023-04-26 12:27:11,2023-04-26 12:27:16,5.013s,PASSED
"Sales_Order = getText(findTestObject(""Page_Create Standard Order Overview/span_SuccessMessage"")).substring(15, 21)",Chrome 112.0.0.0,,,2023-04-26 12:27:16,2023-04-26 12:27:17,0.797s,PASSED
print(Sales_Order),Chrome 112.0.0.0,,,2023-04-26 12:27:17,2023-04-26 12:27:17,0.005s,PASSED
"click(findTestObject(""Object Repository/Page_SAP/div_Exit""))",Chrome 112.0.0.0,,,2023-04-26 12:27:17,2023-04-26 12:27:18,0.458s,PASSED
,,,,,,,
Test Cases/SAP_SearchSalesOrder,Chrome 112.0.0.0,,,2023-04-26 12:27:18,2023-04-26 12:27:45,27.159s,FAILED
"setText(findTestObject(""Object Repository/Page_Manage Sales Orders/input_Sales Order_cus.sd.salesorders.manage_6cf20f""), Sales_Order)",Chrome 112.0.0.0,,,2023-04-26 12:27:18,2023-04-26 12:27:27,8.758s,PASSED
"click(findTestObject(""Object Repository/Page_Manage Sales Orders/div_Sales OrderContains 1 token183427Sold-t_9beef2""))",Chrome 112.0.0.0,,,2023-04-26 12:27:27,2023-04-26 12:27:28,1.524s,PASSED
"click(findTestObject(""Object Repository/Page_Manage Sales Orders/bdi_Go""))",Chrome 112.0.0.0,,,2023-04-26 12:27:28,2023-04-26 12:27:29,1.028s,PASSED
"verifyElementText(findTestObject(""Object Repository/Page_Manage Sales Orders/div_183427""), Sales_Order)",Chrome 112.0.0.0,,,2023-04-26 12:27:29,2023-04-26 12:27:31,1.461s,PASSED
"click(findTestObject(""Object Repository/Page_Manage Sales Orders/a_183427""))",Chrome 112.0.0.0,,,2023-04-26 12:27:31,2023-04-26 12:27:32,1.754s,PASSED
"click(findTestObject(""Object Repository/Page_Manage Sales Orders/td_USD_sapMListTblNavCol sapMTblLastVisibleCell_1""))",Chrome 112.0.0.0,,,2023-04-26 12:27:32,2023-04-26 12:27:35,2.464s,PASSED
"click(findTestObject(""Object Repository/Page_Display Sales Order - VA03/div_Change""))",Chrome 112.0.0.0,,,2023-04-26 12:27:35,2023-04-26 12:27:37,1.786s,PASSED
"setText(findTestObject(""Object Repository/Page_Change Standard Order 183427 Overview/input_MZ-FG-26XR1_InputField""), ""5"")",Chrome 112.0.0.0,,,2023-04-26 12:27:37,2023-04-26 12:27:39,2.723s,PASSED
"click(findTestObject(""Object Repository/Page_Change Standard Order 183427 Overview/div_SaveEmphasized""))",Chrome 112.0.0.0,,,2023-04-26 12:27:39,2023-04-26 12:27:40,0.359s,PASSED
"verifyElementText(findTestObject(""Page_SAP/span_Standard Order 183427 has been saved""), ""Standard Order 183427 has been saved."")",Chrome 112.0.0.0,,,2023-04-26 12:27:40,2023-04-26 12:27:45,5.119s,FAILED
