Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"setText(findTestObject(""Object Repository/Page_Manage Sales Orders/input_Sales Order_cus.sd.salesorders.manage_6cf20f""), Sales_Order)",Chrome 121.0.0.0,,,03-02-2024 16:47:40,03-02-2024 16:47:47,6.507s,PASSED
"click(findTestObject(""Object Repository/Page_Manage Sales Orders/div_Sales OrderContains 1 token183427Sold-t_9beef2""))",Chrome 121.0.0.0,,,03-02-2024 16:47:47,03-02-2024 16:47:47,0.504s,PASSED
"click(findTestObject(""Object Repository/Page_Manage Sales Orders/bdi_Go""))",Chrome 121.0.0.0,,,03-02-2024 16:47:47,03-02-2024 16:47:48,0.533s,PASSED
"verifyElementText(findTestObject(""Object Repository/Page_Manage Sales Orders/div_183427""), Sales_Order)",Chrome 121.0.0.0,,,03-02-2024 16:47:48,03-02-2024 16:47:49,0.988s,PASSED
"click(findTestObject(""Object Repository/Page_Manage Sales Orders/a_183427""))",Chrome 121.0.0.0,,,03-02-2024 16:47:49,03-02-2024 16:47:49,0.286s,PASSED
"click(findTestObject(""Object Repository/Page_Manage Sales Orders/td_USD_sapMListTblNavCol sapMTblLastVisibleCell_1""))",Chrome 121.0.0.0,,,03-02-2024 16:47:49,03-02-2024 16:47:50,1.045s,PASSED
"click(findTestObject(""Object Repository/Page_Display Sales Order - VA03/div_Change""))",Chrome 121.0.0.0,,,03-02-2024 16:47:50,03-02-2024 16:47:51,0.966s,PASSED
delay(2),Chrome 121.0.0.0,,,03-02-2024 16:47:51,03-02-2024 16:47:53,2.007s,PASSED
"click(findTestObject(""Object Repository/Page_Change Standard Order 183427 Overview/span_Order_Quantity""))",Chrome 121.0.0.0,,,03-02-2024 16:47:53,03-02-2024 16:47:54,0.341s,PASSED
"setText(findTestObject(""Object Repository/Page_Create Standard Order Overview/input_Overall Status_InputField_1""), Keys.chord(""5"", ENTER))",Chrome 121.0.0.0,,,03-02-2024 16:47:54,03-02-2024 16:47:54,0.361s,PASSED
delay(2),Chrome 121.0.0.0,,,03-02-2024 16:47:54,03-02-2024 16:47:56,2.005s,PASSED
"click(findTestObject(""Page_Create Standard Order Overview/div_Save""))",Chrome 121.0.0.0,,,03-02-2024 16:47:56,03-02-2024 16:47:56,0.327s,PASSED
delay(2),Chrome 121.0.0.0,,,03-02-2024 16:47:56,03-02-2024 16:47:58,2.008s,PASSED
"verifyElementText(findTestObject(""Page_SAP/span_Standard Order 183427 has been saved""), ""Standard Order "" + Sales_Order + "" has been saved."")",Chrome 121.0.0.0,,,03-02-2024 16:47:58,03-02-2024 16:47:59,0.279s,PASSED
"click(findTestObject(""Object Repository/Page_SAP/div_ExitHelp""))",Chrome 121.0.0.0,,,03-02-2024 16:47:59,03-02-2024 16:47:59,0.328s,PASSED
"click(findTestObject(""Page_Home/span_UT""))",Chrome 121.0.0.0,,,03-02-2024 16:47:59,03-02-2024 16:47:59,0.520s,PASSED
"click(findTestObject(""Object Repository/Page_Trial Center/div_Sign Out""))",Chrome 121.0.0.0,,,03-02-2024 16:47:59,03-02-2024 16:48:01,1.808s,PASSED
"click(findTestObject(""Object Repository/Page_Trial Center/bdi_OK""))",Chrome 121.0.0.0,,,03-02-2024 16:48:01,03-02-2024 16:48:04,2.782s,PASSED
delay(5),Chrome 121.0.0.0,,,03-02-2024 16:48:04,03-02-2024 16:48:09,5.004s,PASSED
closeBrowser(),Chrome 121.0.0.0,,,03-02-2024 16:48:09,03-02-2024 16:48:13,3.703s,PASSED
Start listener action : autoUpdateJobStatus,Chrome 121.0.0.0,,,03-02-2024 16:48:13,03-02-2024 16:48:13,0.001s,PASSED
Video,Chrome 121.0.0.0,,,03-02-2024 16:48:15,03-02-2024 16:48:15,0.001s,PASSED
