Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Object Repository/Page_Create Sales Documents/div_ContinueEmphasized""))",Chrome 112.0.0.0,,,2023-04-26 11:32:29,2023-04-26 11:32:36,7.192s,PASSED
"setText(findTestObject(""Object Repository/Page_Create Standard Order Overview/input_S_InputField""), ""17100007"")",Chrome 112.0.0.0,,,2023-04-26 11:32:36,2023-04-26 11:32:37,1.495s,PASSED
"click(findTestObject(""Object Repository/Page_Create Standard Order Overview/span_17100007""))",Chrome 112.0.0.0,,,2023-04-26 11:32:37,2023-04-26 11:32:39,1.556s,PASSED
"setText(findTestObject(""Object Repository/Page_Create Standard Order Overview/input_C_InputField""), ""TEST"")",Chrome 112.0.0.0,,,2023-04-26 11:32:39,2023-04-26 11:32:39,0.544s,PASSED
"click(findTestObject(""Object Repository/Page_Create Standard Order Overview/div_Standard OrderNet ValueSold-to PartyShi_75e7b7""))",Chrome 112.0.0.0,,,2023-04-26 11:32:39,2023-04-26 11:32:40,0.519s,PASSED
"setText(findTestObject(""Object Repository/Page_Create Standard Order Overview/input_P_InputField""), ""0004"")",Chrome 112.0.0.0,,,2023-04-26 11:32:40,2023-04-26 11:32:41,0.631s,PASSED
"setText(findTestObject(""Object Repository/Page_Create Standard Order Overview/input_I_InputField""), ""EXW"")",Chrome 112.0.0.0,,,2023-04-26 11:32:41,2023-04-26 11:32:41,0.533s,PASSED
"sendKeys(findTestObject(""Page_Create Standard Order Overview/input_I_InputField_1""), Keys.chord(""Palo Alto"", ENTER))",Chrome 112.0.0.0,,,2023-04-26 11:32:41,2023-04-26 11:32:42,0.550s,PASSED
"sendKeys(findTestObject(""Page_Create Standard Order Overview/input_Overall Status_InputField""), Keys.chord(""MZ-FG-26XR1"", ENTER))",Chrome 112.0.0.0,,,2023-04-26 11:32:42,2023-04-26 11:32:44,2.077s,PASSED
"setText(findTestObject(""Object Repository/Page_Create Standard Order Overview/input_Overall Status_InputField_1""), Keys.chord(""10"", ENTER))",Chrome 112.0.0.0,,,2023-04-26 11:32:44,2023-04-26 11:32:45,1.034s,PASSED
delay(2),Chrome 112.0.0.0,,,2023-04-26 11:32:45,2023-04-26 11:32:47,2.016s,PASSED
"click(findTestObject(""Page_Create Standard Order Overview/div_Save""))",Chrome 112.0.0.0,,,2023-04-26 11:32:47,2023-04-26 11:32:47,0.686s,PASSED
delay(5),Chrome 112.0.0.0,,,2023-04-26 11:32:47,2023-04-26 11:32:52,5.016s,PASSED
"Sales_Order = getText(findTestObject(""Page_Create Standard Order Overview/span_SuccessMessage"")).substring(15, 21)",Chrome 112.0.0.0,,,2023-04-26 11:32:52,2023-04-26 11:32:53,0.679s,PASSED
print(Sales_Order),Chrome 112.0.0.0,,,2023-04-26 11:32:53,2023-04-26 11:32:53,0.003s,PASSED
,,,,,,,
Test Cases/SAP_SearchSalesOrder,Chrome 112.0.0.0,,,2023-04-26 11:32:53,2023-04-26 11:33:00,6.876s,FAILED
"click(findTestObject(""Object Repository/Page_Manage Sales Orders/span_""))",Chrome 112.0.0.0,,,2023-04-26 11:32:53,2023-04-26 11:32:54,0.432s,PASSED
"setText(findTestObject(""Object Repository/Page_Manage Sales Orders/input_Sales Order_cus.sd.salesorders.manage_6cf20f""), Sales_Order)",Chrome 112.0.0.0,,,2023-04-26 11:32:54,2023-04-26 11:33:00,6.187s,FAILED
