Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Object Repository/Page_Manage Sales Orders/td_USD_sapMListTblNavCol sapMTblLastVisibleCell_1""))",Chrome 112.0.0.0,,,2023-04-26 14:46:27,2023-04-26 14:46:29,1.720s,PASSED
"click(findTestObject(""Object Repository/Page_Display Sales Order - VA03/div_Change""))",Chrome 112.0.0.0,,,2023-04-26 14:46:29,2023-04-26 14:46:30,1.437s,PASSED
delay(2),Chrome 112.0.0.0,,,2023-04-26 14:46:30,2023-04-26 14:46:32,2.013s,PASSED
"click(findTestObject(""Object Repository/Page_Change Standard Order 183427 Overview/span_Order_Quantity""))",Chrome 112.0.0.0,,,2023-04-26 14:46:32,2023-04-26 14:46:33,0.553s,PASSED
"setText(findTestObject(""Object Repository/Page_Create Standard Order Overview/input_Overall Status_InputField_1""), Keys.chord(""5"", ENTER))",Chrome 112.0.0.0,,,2023-04-26 14:46:33,2023-04-26 14:46:34,0.557s,PASSED
delay(2),Chrome 112.0.0.0,,,2023-04-26 14:46:34,2023-04-26 14:46:36,2.010s,PASSED
"click(findTestObject(""Page_Create Standard Order Overview/div_Save""))",Chrome 112.0.0.0,,,2023-04-26 14:46:36,2023-04-26 14:46:36,0.562s,PASSED
delay(2),Chrome 112.0.0.0,,,2023-04-26 14:46:36,2023-04-26 14:46:38,2.011s,PASSED
"verifyElementText(findTestObject(""Page_SAP/span_Standard Order 183427 has been saved""), ""Standard Order "" + Sales_Order + "" has been saved."")",Chrome 112.0.0.0,,,2023-04-26 14:46:38,2023-04-26 14:46:38,0.399s,PASSED
"click(findTestObject(""Object Repository/Page_Trial Center/Span_UT""))",Chrome 112.0.0.0,,,2023-04-26 14:46:38,2023-04-26 14:46:42,3.416s,PASSED
"click(findTestObject(""Object Repository/Page_Trial Center/div_Sign Out""))",Chrome 112.0.0.0,,,2023-04-26 14:46:42,2023-04-26 14:46:46,3.621s,PASSED
"click(findTestObject(""Object Repository/Page_Trial Center/bdi_OK""))",Chrome 112.0.0.0,,,2023-04-26 14:46:46,2023-04-26 14:46:49,3.426s,PASSED
delay(5),Chrome 112.0.0.0,,,2023-04-26 14:46:49,2023-04-26 14:46:54,5.018s,PASSED
closeBrowser(),Chrome 112.0.0.0,,,2023-04-26 14:46:54,2023-04-26 14:46:54,0.234s,PASSED
