Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
delay(2),Chrome 121.0.0.0,,,03-02-2024 15:42:09,03-02-2024 15:42:11,2.008s,PASSED
"click(findTestObject(""Object Repository/Page_Change Standard Order 183427 Overview/span_Order_Quantity""))",Chrome 121.0.0.0,,,03-02-2024 15:42:11,03-02-2024 15:42:11,0.332s,PASSED
"setText(findTestObject(""Object Repository/Page_Create Standard Order Overview/input_Overall Status_InputField_1""), Keys.chord(""5"", ENTER))",Chrome 121.0.0.0,,,03-02-2024 15:42:11,03-02-2024 15:42:11,0.354s,PASSED
delay(2),Chrome 121.0.0.0,,,03-02-2024 15:42:11,03-02-2024 15:42:13,2.002s,PASSED
"click(findTestObject(""Page_Create Standard Order Overview/div_Save""))",Chrome 121.0.0.0,,,03-02-2024 15:42:13,03-02-2024 15:42:14,0.335s,PASSED
delay(2),Chrome 121.0.0.0,,,03-02-2024 15:42:14,03-02-2024 15:42:16,2.005s,PASSED
"verifyElementText(findTestObject(""Page_SAP/span_Standard Order 183427 has been saved""), ""Standard Order "" + Sales_Order + "" has been saved."")",Chrome 121.0.0.0,,,03-02-2024 15:42:16,03-02-2024 15:42:16,0.278s,PASSED
"click(findTestObject(""Object Repository/Page_SAP/div_ExitHelp""))",Chrome 121.0.0.0,,,03-02-2024 15:42:16,03-02-2024 15:42:16,0.312s,PASSED
"click(findTestObject(""Object Repository/Page_Trial Center/Span_UT""))",Chrome 121.0.0.0,,,03-02-2024 15:42:16,03-02-2024 15:42:17,0.534s,PASSED
"click(findTestObject(""Object Repository/Page_Trial Center/div_Sign Out""))",Chrome 121.0.0.0,,,03-02-2024 15:42:17,03-02-2024 15:42:19,1.837s,PASSED
"click(findTestObject(""Object Repository/Page_Trial Center/bdi_OK""))",Chrome 121.0.0.0,,,03-02-2024 15:42:19,03-02-2024 15:42:22,2.872s,PASSED
delay(5),Chrome 121.0.0.0,,,03-02-2024 15:42:22,03-02-2024 15:42:27,5.008s,PASSED
closeBrowser(),Chrome 121.0.0.0,,,03-02-2024 15:42:27,03-02-2024 15:42:32,5.057s,PASSED
Start listener action : autoUpdateJobStatus,Chrome 121.0.0.0,,,03-02-2024 15:42:32,03-02-2024 15:42:32,0.001s,PASSED
Video,Chrome 121.0.0.0,,,03-02-2024 15:42:34,03-02-2024 15:42:34,0.000s,PASSED
